store,description,market,parent,capacity,maxReleaseOrderPerDay,supplyOffsetQuantity,isDefault,status,preferred,type,inventoryAvailableToSell,rollupInventory,longitude,state,country,city,address,postalCode,latitude
3378,House of Brews#3378,US,3378,65,65,3,N,A,N,S,Y,Y,-81.526771,FL,US,JACKSONVILLE,10261 River Marsh Drive,32246,30.261535
8070,SQAle #8070,US,8070,20,20,0,N,A,N,S,Y,Y,,CT,US,MILFORD,1650 Boston Post Road,6460,
908,Brewdis #908,US,908,30,150,0,N,A,N,S,Y,Y,-90.334215,MO,US,St. Louis,1178 Saint Louis Galleria,63117,38.629452
2182,Hip Hops #2182,US,2182,1000,15,0,N,A,N,S,N,N,,,,,,,
7948,Brewdis Brewery #7948,US,7948,15,15,0,N,A,N,S,Y,Y,-93.256848,MN,US,MEDFORD,6750 Frontage Road,55049,44.156332
1,POPUP CANADA #01,CA,1,600000,500,0,Y,O,Y,W,N,N,-79.6842765,ON,CA,Mississauga,5875 Falbourne Street,L5R 3L8,43.6198787
8527,SQAle #8527,US,8527,30,30,0,N,A,N,S,Y,Y,,NY,US,MT KISCO,27 SOUTH MOGER AVENUE,10549,
5175,House of Brews #5175,US,5175,65,65,3,N,A,N,S,Y,Y,,FL,US,CORAL SPRINGS,9197 W ATLANTIC BLVD,33071,
3532,House of Brews#3532,US,3532,25,30,0,N,A,N,S,Y,Y,-117.731088,CA,US,CHINO HILLS,13860 City Center Dr,91709,34.001066
6258,SQAle Brewery #6258,US,6258,30,30,0,N,A,N,S,Y,Y,-70.105155,ME,US,FREEPORT,39 Main Street,4032,43.856271
7957,Brewdis Brewery #7957,US,7957,35,35,0,N,A,N,S,Y,Y,-76.220963,PA,US,LANCASTER,1002 Stanley K Tanger Boulevard,17602,40.025209
5988,House of Brews #5988,US,5988,45,45,3,N,A,N,S,Y,Y,,KS,US,MERRIAM,5820 ANTIOCH RD,66202,
5115,House of Brews #5115,US,5115,65,65,3,N,A,N,S,Y,Y,,WA,US,KENNEWICK,1321 N. Columbia Center Blvd.,99336-1165,
8033,SQAle #8033,US,8033,35,35,0,N,A,N,S,Y,Y,,MI,US,Novi,27434 Novi Road,48377,
3357,Brewdis #3357,US,3357,40,200,0,N,A,N,S,Y,Y,-82.910251,OH,US,Columbus,4000 EASTON STA,43219,40.032615
5942,House of Brews #5942,US,5942,0,45,3,N,O,N,S,N,N,,TX,US,TYLER,4601 S BROADWAY AVE,75703,
1918,Store #1918,CA,1918,30,30,0,N,A,N,S,N,N,,,,,,,
884,Brewdis 884,JP,884,30,30,1,N,A,N,S,N,N,,23,JP,Nagoya-shi,Nagoya Dome Aeon,461-0048,
7120,SQAle #7120,US,7120,25,30,0,N,A,N,S,Y,Y,-79.830056,SC,US,Mount Pleasant,1224 Belk Drive,29464,32.829164
1436,SQAle Brewery #1436,US,1436,45,45,0,N,A,N,S,Y,Y,-87.865615,IL,US,ROSEMONT,5220 Fashion Outlets Way,60018,41.973985
3039,SQAle #3039,US,3039,30,25,0,N,O,N,S,N,N,-111.932892,AZ,US,CHANDLER,3111 West Chandler Bvd,85226,33.303777
6393,House of Brews#6393,US,6393,45,45,3,N,A,N,S,Y,Y,-86.905076,IN,US,MICHIGAN CITY,221 LIGHTHOUSE PL,46360,41.715068
8045,SQAle #8045,US,8045,35,30,0,N,A,N,S,Y,Y,-117.778398,CA,US,COSTA MESA,3333 Bristol St,92626,33.6829
3876,Brewdis 3876,JP,3676,10,10,1,N,A,N,S,Y,Y,139.348306,14,JP,Sagamihara-shi,3-28-1,252-0143,35.592139
6338,Brewdis #6338,US,6338,30,30,0,N,O,N,S,N,N,,FL,US,FORT MYERS,13499 US HWY 41,33907,
2329,Brewdis #2329,US,2329,25,125,0,N,A,N,S,Y,Y,,CT,US,AVON,380 West Main Street,6001,
4174,SQAle #4174,US,4174,30,15,0,N,A,N,S,Y,Y,-88.470091,WI,US,Appleton,4301 West Wisconsin Ave,54913,44.269695
1631,SQAle Brewery #1631,US,1631,30,30,0,N,A,N,S,Y,Y,-86.906649,IN,US,MICHIGAN CITY,117 Lighthouse Place,46360,41.714989
7792,Brewdis Brewery #7792,US,7792,25,25,0,N,A,N,S,Y,Y,-83.776165,MI,US,BIRCH RUN,12205 Market Place Drive,48415,43.244948
7925,Brewdis Brewery #7925,US,7925,45,45,0,N,A,N,S,Y,Y,-81.488704,FL,US,ORLANDO,15807 Apopka Vineland,32821,28.349171
614,Brewdis #614,US,614,30,150,0,N,A,N,S,Y,Y,,PA,US,WHITEHALL,140 LEHIGH VALLEY MALL,18052,
9218,Brewdis #9218,US,9218,30,30,0,N,O,N,S,N,N,,OH,US,TOLEDO,5001 MONROE ST STE 914,43623-3621,
1376,SQAle #1376,US,1376,30,15,0,N,A,N,S,Y,Y,-90.516357,MO,US,Town And Country,1074 Nown & Country Dr,63017,38.620993
6471,House of Brews #6471,US,6471,65,65,3,N,A,N,S,Y,Y,,IL,US,DOWNERS GROVE,1150 - 75TH ST,60516,
3757,Brewdis 0684,JP,3757,88,88,1,Y,A,N,S,Y,Y,138.389812,22,JP,Shizuoka-shi,1-1,420-8508,34.97797
7696,SQAle #7696,US,7696,25,20,0,N,A,N,S,Y,Y,-78.917768,NC,US,DURHAM,6910 Fayetteville Road,27713,35.911215
5866,House of Brews #5866,US,5866,0,65,3,N,O,N,S,N,N,,MN,US,EDINA,7595 FRANCE AVENUE SOUTH,55435-4321,
7741,Brewdis Brewery #7741,US,7741,25,25,0,N,A,N,S,Y,Y,-92.634211,MO,US,OSAGE BEACH,4540 Highway 54,65065,38.140431
7593,Hip Hops #7593,US,7593,30,30,0,N,A,N,S,Y,Y,-87.625646,IL,US,Chicago,101 East Oak Street,60611,41.900548
4548,House of Brews#4548,CA,4548,25,30,0,N,A,N,S,Y,Y,-75.643656,ON,CA,OTTAWA,175 Trainyards Drive,K1G3X8,45.413731
3927,Brewdis 3927,JP,3927,30,30,1,N,A,N,S,N,N,,37,JP,Takamatsu-shi,Takamatsu marugame Ichibangai,760-0029,
5416,House of Brews #5416,US,5416,65,65,3,N,A,N,S,Y,Y,,CA,US,SANTA BARBARA,1137 STATE STREET,93101,
4865,SQAle4865,US,4865,20,20,2,N,A,N,S,Y,Y,,UT,US,SALT LAKE CITY,50 SOUTH MAIN STREET,84101,
3315,House of Brews#3315,US,3315,65,65,3,N,A,N,S,Y,Y,-78.554728,NC,US,RALEIGH,5900 POYNER PLACE AVENUE,27616,35.877441
6499,House of Brews#6499,US,6499,45,45,3,N,A,N,S,Y,Y,-98.665198,TX,US,SAN ANTONIO,11659 BANDERA RD,78250,29.55153
3978,House of Brews#3978,US,3978,65,65,3,N,A,N,S,Y,Y,-82.353214,FL,US,WESLEY CHAPEL,6075 WESLEY GROVE BLVD,33544,28.242817
6450,House of Brews#6450,US,6450,65,65,3,N,A,N,S,Y,Y,-95.450066,TX,US,SHENANDOAH,19075 INTERSTATE 45 S,77385,30.18199
3859,Brewdis 3859,JP,3659,15,15,1,N,O,N,S,Y,Y,139.653694,14,JP,Yokohama-shi,1-32,231-0861,35.437861
5692,House of Brews #5692,US,5692,65,65,3,N,A,N,S,Y,Y,,CA,US,NATIONAL CITY,3440 HIGHLAND AVE,91950-7420,
6933,SQAle#6933,US,6933,25,30,0,N,A,N,S,Y,Y,-74.011683,NY,US,NEW YORK,185 GREENWICH ST,10007,40.713359
6104,Brewdis #6104,US,6104,25,125,0,N,A,N,S,Y,Y,,SC,US,CHARLESTON,269 King Street,29401,
6337,Brewdis #6337,US,6337,30,150,0,N,A,N,S,Y,Y,,FL,US,SOUTH MIAMI,5701 Sunset Drive,33143,
3732,Brewdis 3732,JP,3732,44,44,1,N,A,N,S,Y,Y,139.702333,14,JP,Kawasaki-shi,72-1,212-8576,35.530944
5332,House of Brews #5332,US,5332,65,65,3,N,A,N,S,Y,Y,,UT,US,SALT LAKE CITY,1168 E 2100 SOUTH,84106,
6534,House of Brews #6534,US,6534,0,30,0,N,A,N,S,N,N,,,,,,,
3346,House of Brews#3346,US,3346,30,65,3,N,A,N,S,Y,Y,-71.024586,MA,US,SAUGUS,1277 Broadway,1906,42.461313
6326,Brewdis #6326,US,6326,30,150,0,N,A,N,S,Y,Y,,FL,US,COCONUT GROVE,3015 GRAND AVE,33133,
2810,Brewdis #2810,US,2810,30,150,0,N,A,N,S,Y,Y,-122.953316,OR,US,Hillsboro,19346 NW EMMA WAY,97124,45.62337
4723,Brewdis #4723,US,4723,10,50,0,N,A,N,S,Y,Y,-81.135618,GA,US,Savannah,122 W. Broughton Street,31401,32.072257
6777,House of Brews #6777,US,6777,65,65,3,N,A,N,S,Y,Y,,TX,US,MESQUITE,19079 LBJ Freeway,75150,
223,Brewdis #223,US,223,25,125,0,N,A,N,S,Y,Y,,CA,US,BREA,1055 Brea Mall,92821,
1122,Brewdis #1122,US,1122,30,30,0,N,O,N,S,N,N,,OK,US,TULSA,4107 S YALE AVE,74135,
6754,SQAle #6754,US,6754,20,20,0,N,A,N,S,Y,Y,,VA,US,Richmond,11800 West Broad Street,23233,
3877,Brewdis 3877,JP,3677,10,10,1,N,A,N,S,Y,Y,136.987139,23,JP,Nagoya-shi,14-25,464-0802,35.157917
612,Brewdis #612,US,612,25,125,0,N,A,N,S,Y,Y,,PA,US,LANCASTER,555 PARK CITY CTR,17601,
7392,Brewdis #7392,US,7392,30,150,0,N,O,N,S,Y,Y,,CA,US,REDONDO BEACH,1815 HAWTHORNE BLVD,90278,
4786,Hip Hops #4786,US,4786,30,30,0,N,A,N,S,Y,Y,-117.877987,CA,US,NEWPORT BEACH,1071 Newport Center Drive,92660,33.6142594
9153,Store #9153,CA,9846,25,25,2,N,O,N,S,Y,Y,-79.253522,ON,CA,SCARBOROUGH,300 Borough Drive,M1P 4P5,43.774345
7749,Brewdis Brewery #7749,US,7749,15,15,0,N,A,N,S,Y,Y,-111.964485,AZ,US,TEMPE,5000 Arizona Mills Circle,85282,33.383123
8069,SQAle #8069,US,8069,25,15,0,N,A,N,S,Y,Y,-74.363464,NJ,US,SHORT HILLS,1200 Morris Turnpike SPACE 2032,7078,40.740126
9252,Brewdis #9252,US,9252,30,30,0,N,O,N,S,N,N,,CA,US,SANTA BARBARA,617 Paseo Nuevo,93101-3388,
6771,SQAle #6771,US,6771,20,20,3,N,A,N,S,Y,Y,-75.242096,PA,US,NORTH WALES,246 MONTGOMERY MALL,19454,40.233781
4900,Hip Hops #4900,US,4900,30,30,0,N,A,N,S,Y,Y,,TN,US,Nashville,2126 Abbott Martin Road,37215,
2994,SQAle Brewery #2994,US,2994,15,15,0,N,A,N,S,Y,Y,-81.069946,FL,US,DAYTONA BEACH,1100 Cornerstone Boulevard,32117,29.240991
8129,SQAle #8129,US,8129,30,30,0,N,A,N,S,N,N,,RI,US,NEWPORT,124 THAMES STREET,2840,
6553,House of Brews #6553,US,6553,45,45,3,N,A,N,S,Y,Y,,UT,US,LOGAN,1050 N MAIN ST,84341,
8132,SQAle #8132,US,8132,10,10,0,N,A,N,S,Y,Y,,NC,US,WINSTON-SALEM,3320 SILAS CREEK PARKWAY SUITE #544,27103,
6707,House of Brews#6707,US,6707,45,45,3,N,A,N,S,Y,Y,-97.666901,TX,US,HARKER HEIGHTS,201 E. Central Texas Expressway,76548,31.071526
5750,House of Brews#5750,US,5750,65,65,3,N,A,N,S,Y,Y,-82.381953,FL,US,GAINESVILLE,3942 SW ARCHER RD,32608,29.619661
3344,Store #3344,CA,3344,30,30,3,N,A,N,S,Y,Y,-73.752438,QC,CA,LAVAL,3035 Boulevard Les Carrefour,H7T 1C8,45.568918
663,Brewdis #663,US,663,100,50,0,N,O,N,S,N,N,,IL,US,ALGONQUIN,1976 Randall Road,60102,
5351,House of Brews #5351,US,5351,65,65,3,N,A,N,S,Y,Y,,MI,US,HOLLAND,12635 FELCH ST,49424,
6624,House of Brews #6624,US,6624,45,45,3,N,A,N,S,Y,Y,,AZ,US,GOODYEAR,I-10 AND ESTRELLA PKWY,85338,
5208,Brewdis #5208,US,5208,60,30,0,N,O,N,S,N,N,,IA,US,DUBUQUE,555 John F. Kennedy Road,52002,
5447,House of Brews #5447,US,5447,45,45,3,N,A,N,S,Y,Y,,WV,US,TRIADELPHIA,565 CABELA DRIVE,26059,
3917,House of Brews #3917,US,3917,65,65,3,N,A,N,S,Y,Y,,NJ,US,CHERRY HILL,2000 ROUTE 38,08002-2124,
5463,Store #5463,CA,5463,30,30,3,N,A,N,S,Y,Y,-79.723781,ON,CA,BRAMPTON,25 PEEL CENTRE DRIVE,L6T 3R5,43.715264
8475,SQAle #8475,US,8475,20,20,0,N,A,N,S,Y,Y,,WA,US,SPOKANE,722 W MAIN AVE,99201,
3387,House of Brews #3387,US,3387,45,45,3,N,O,N,S,N,N,,NC,US,BURLINGTON,1453 University Boulevard,27215,
5047,House of Brews#5047,US,5047,45,45,3,N,A,N,S,Y,Y,-80.132691,FL,US,NORTH MIAMI BEACH,3885 NE 163RD STREET,33160,25.931215
3971,House of Brews #3971,US,3971,65,65,3,N,A,N,S,Y,Y,,MD,US,LANHAM,"2250 PETRIE LANE, SUITE 532",20706,
9167,Brewdis#9167,CA,9802,25,25,3,N,A,N,S,Y,N,-123.136571,BC,CA,RICHMOND,6551 No. 3 Road,V6Y2B9,49.166427
5748,House of Brews #5748,US,5748,65,65,3,N,A,N,S,Y,Y,,MD,US,ANNAPOLIS,2532 SOLOMONS ISLAND RD,21401,
9625,Brewdis #9625,US,9625,30,150,0,N,A,N,S,Y,Y,,CA,US,COSTA MESA,3333 Bristol St,92626-1811,
1906,Brewdis #1906,US,1906,10,10,0,N,O,N,S,N,N,-84.169749,OH,US,Lima,2400 Elida Road,45805,40.733043
1772,Brewdis Brewery #1772,US,1772,35,35,0,N,A,N,S,Y,Y,-74.09432,NJ,US,TINTON FALLS,1 Premium Outlet Boulevard,7753,40.224577
6746,SQAle #6746,US,6746,15,15,0,N,A,N,S,Y,Y,,FL,US,GAINESVILLE,6281 NEWBURY ROAD,32605,
1819,Brewdis #1819,US,1819,30,90,0,N,A,N,S,Y,Y,,AR,US,ROGERS,2203 S. PROMENADE BLVD,72758,
5563,House of Brews#5563,US,5563,65,65,3,N,A,N,S,Y,Y,-72.757318,CT,US,WEST HARTFORD,1459 NEW BRITAIN AVE,6110,41.724625
6197,House of Brews #6197,US,6197,65,65,3,N,A,N,S,Y,Y,,MI,US,ANN ARBOR,3533 WASHTENAW AVE,48104,
3845,Brewdis 3845,JP,3845,30,30,1,N,A,N,S,N,N,,13,JP,Taito-ku,Marui city Ueno B2F,110-8502,
5704,House of Brews #5704,US,5704,1,65,3,N,A,N,S,N,N,,CA,US,VACAVILLE,1641 E. MONTE VISTA AVE,95688,
5547,House of Brews #5547,US,5547,65,65,3,N,A,N,S,Y,Y,,NJ,US,MAYS LANDING,250 CONSUMER SQ,08330-3325,
3076,House of Brews #3076,US,3076,65,65,3,N,A,N,S,Y,Y,,NY,US,ROCHESTER,110 miracle mile,14623,
762,Brewdis #762,US,762,50,50,0,N,O,N,S,N,N,,NJ,US,WESTWOOD,142 WESTWOOD AVENUE,07675-1708,
5588,House of Brews#5588,US,5588,65,65,3,N,A,N,S,Y,Y,-80.117081,FL,US,FORT LAUDERDALE,3200 N FEDERAL HWY,33306,26.167762
6276,SQAle Brewery #6276,US,6276,30,30,0,N,A,N,S,Y,Y,-86.693634,TN,US,NASHVILLE,240 Opry Mills Drive,37214,36.20378
6141,ON6141,US,6141,65,30,3,N,A,N,S,Y,Y,-85.42678,AL,US,DOTHAN,3500 ROSS CLARK CIRCLE,36303,31.24653
5503,Brewdis #5503,US,5503,30,30,0,N,O,N,S,N,N,,GA,US,ALBANY,2601 Dawson Road,31707,
138,Brewdis #138,US,138,50,250,0,N,A,N,S,Y,Y,,CA,US,SANTA CLARA,2855 STEVENS CREEK BLVD,95050-6709,
3908,House of Brews#3908,CA,3908,30,30,3,N,A,N,S,N,N,-123.141635,BC,CA,WEST VANCOUVER,860 Main Street,V7T2Z3,49.325645
5189,House of Brews#5189,US,5189,45,45,3,N,A,N,S,Y,Y,-88.067436,WI,US,GREEN BAY,110 BAY PARK SQ,54304,44.484524
4547,House of Brews #4547,US,4547,65,45,3,N,A,N,S,Y,Y,-95.498924,TX,US,TYLER,NEC BROADWAY & LOOP 49,75701,32.434607
2554,Brewdis Brewery #2554,US,2554,15,15,0,N,A,N,S,Y,Y,-93.620631,IA,US,AMES,2801 Grand Avenue,50010,42.047398
5930,House of Brews #5930,US,5930,65,65,3,N,A,N,S,Y,Y,,SC,US,GREENVILLE,1117 WOODRUFF RD,29607,
6518,House of Brews #6518,US,6518,90,90,3,N,A,N,S,Y,Y,,NY,US,DEER PARK,850 ARCHES CIRCLE,11729,
5569,House of Brews#5569,US,5569,45,45,3,N,A,N,S,Y,Y,-87.853394,IL,US,NORTH RIVERSIDE,7501 WEST CERMAK ROAD,60546,41.84938
9627,Brewdis #9627,US,9627,30,90,0,N,A,N,S,Y,Y,,CA,US,CANOGA PARK,6600 TOPANGA CANYON BLVD,91303,
7344,House of Brews#7344,US,7344,65,25,0,N,A,N,S,Y,Y,-73.884668,NY,US,QUEENS,35-50 82ND ST.,11372,40.750205
7930,Brewdis Brewery #7930,US,7930,25,25,0,N,A,N,S,Y,Y,-90.953272,LA,US,GONZALES,2200 Tanger Boulevard,70737,30.213304
2539,G #2539,CA,2539,30,30,0,N,A,N,S,N,N,,,,,,,
3493,House of Brews #3493,US,3493,90,90,3,N,A,N,S,Y,Y,,MI,US,ALLEN PARK,3260 Fairlane Drive,48101,
4036,BR 4036,JP,4036,10,10,0,N,A,N,S,Y,Y,139.995278,12,JP,Funabashi-shi,Lalaport Tokyo Bay 1F,273-0012,35.681667
5176,House of Brews#5176,US,5176,45,45,3,N,A,N,S,Y,Y,-94.357675,MO,US,INDEPENDENCE,2035 INDEPENDENCE CTR DR,64057,39.045655
6095,House of Brews#6095,US,6095,65,65,3,N,A,N,S,Y,Y,-84.016659,GA,US,SNELLVILLE,2059 SCENIC HWY N,30078,33.86862
6335,Brewdis #6335,US,6335,30,90,0,N,A,N,S,Y,Y,,FL,US,MIAMI BEACH,673 COLLINS AVE,33139,
2542,Brewdis #2542,US,2542,25,125,0,N,O,N,S,Y,Y,,CO,US,DENVER,500 16th Street,80202,
3968,Brewdis 3968,JP,3968,30,30,1,N,A,N,S,N,N,,27,JP,Osaka-shi,Abeno HOOP 3F,545-0052,
4401,Brewdis #4401,US,4401,30,150,0,N,A,N,S,Y,Y,,FL,US,ALTAMONTE SPRINGS,451 E ALTAMONTE DR,32701,
5104,B #5104,US,5104,30,30,0,N,O,N,S,N,N,,NY,US,NEW YORK,2373 BROADWAY,10024,
6768,SQAle#6768,US,6768,30,30,2,N,A,N,S,Y,Y,-74.660987,NJ,US,PRINCETON,3535 US HIGHWAY 1,8540,40.314924
256,Brewdis #256,US,256,25,125,0,N,A,N,S,Y,Y,,CA,US,SHERMAN OAKS,14006 RIVERSIDE DR,91423-1918,
8578,SQAle #8578,US,8578,20,35,0,N,A,N,S,Y,Y,-97.227779,TX,US,HURST,1101 MELBOURNE RD,76053,32.882663
1072,B #1072,CA,1072,30,30,0,N,A,N,S,N,N,,,,,,,
3764,Brewdis 3764,JP,3764,44,44,1,N,A,N,S,Y,Y,139.900194,9,JP,Utsunomiya-shi,1-4-6,321-0964,36.557
3145,SQAle #3145,US,3145,45,115,0,N,A,N,S,Y,Y,,FL,US,ORLANDO,4200 CONROY RD,32839,
7370,Brewdis #7370,US,7370,30,30,0,N,O,N,S,N,N,,NJ,US,DEPTFORD,1750 DEPTFORD CENTER RD,8096,
5732,House of Brews#5732,US,5732,45,65,3,N,A,N,S,Y,Y,-111.964485,AZ,US,TEMPE,5000 S ARIZONA MILLS CIR,85282,33.383123
8963,Brewdis #8963,US,8963,30,90,0,N,A,N,S,Y,Y,,MA,US,BRAINTREE,250 Granite Street,2184,
8598,SQAle #8598,US,8598,20,20,0,N,A,N,S,Y,Y,,OH,US,TOLEDO,5001 MONROE ST STE 700,43623-3636,
6936,SQAle#6936,US,6936,25,30,0,N,A,N,S,Y,Y,-118.3475912,CA,US,TORRANCE,"3525 CARSON STREET, SUITE 452",90503,33.8324138
270,Brewdis #270,US,270,25,125,0,N,A,N,S,Y,Y,,CA,US,CERRITOS,220 LOS CERRITOS MALL,90703,
3386,House of Brews #3386,US,3386,45,45,3,N,A,N,S,Y,Y,,VA,US,WINCHESTER,2440 Pleasant Valley Rd,22601,
3348,House of Brews#3348,CA,3348,30,30,3,N,A,N,S,Y,Y,-52.71881,NF,CA,ST JOHN'S,22 Stavanger Drive,A1A5E8,47.61554
5528,House of Brews#5528,US,5528,45,45,3,N,A,N,S,Y,Y,-96.71395,TX,US,PLANO,801 W 15TH ST,75075,33.019338
6020,House of Brews #6020,US,6020,0,30,0,N,O,N,S,N,N,,,,,,,
3026,Store #3026,CA,3026,25,25,0,N,A,N,S,Y,Y,-79.642797,ON,CA,MISSISSAUGA,100 City Centre Drive,L5B 2C9,43.593041
1979,SQAle Brewery #1979,US,1979,30,30,0,N,A,N,S,Y,Y,-83.993584,MI,US,HOWELL,1475 N Burkhart Road,48855,42.621266
4953,House of Brews#4953,US,4953,25,30,0,N,A,N,S,Y,Y,-112.267445,AZ,US,GLENDALE,6800 N 95th Ave,85305,33.535371
4228,House of Brews#4228,US,4228,45,45,3,N,A,N,S,Y,Y,-81.969176,FL,US,LAKELAND,919 LAKELAND PARK CENTER DR,33809,28.087923
4217,House of Brews#4217,US,4217,65,30,0,N,A,N,S,Y,Y,-86.812059,AL,US,HOOVER,3000 RIVERCHASE GALLERIA,35244,33.373848
689,Brewdis 689,JP,689,31,31,1,N,A,N,S,Y,Y,,12,JP,Kashiwa-shi,Lalaport Kashiwanoha 2F,277-8518,
2011,Brewdis #2011,US,2011,50,25,0,N,O,N,S,N,N,,IN,US,EVANSVILLE,800 N GREEN RIVER RD,47715,
4874,Hip Hops #4874,US,4874,30,30,0,N,A,N,S,Y,Y,,PA,US,King of Prussia,"160 North Gulph Road, Space 2304",19406,
3722,Brewdis 3722,JP,3722,30,30,1,N,A,N,S,N,N,139.709889,11,JP,Kawaguchi-shi,1-1-11,333-0842,35.829361
5791,House of Brews #5791,US,5791,65,65,3,N,A,N,S,Y,Y,,TN,US,CHATTANOOGA,2220 Hamilton Place Blvd,37421,
5484,House of Brews #5484,US,5484,0,30,0,N,A,N,S,N,N,,,,,,,
5628,House of Brews #5628,US,5628,45,45,3,N,O,N,S,N,N,,GA,US,MORROW,1865 MOUNT ZION RD STE B,30260-4152,
9752,Brewdis #9752,US,9752,30,90,0,N,A,N,S,Y,Y,,DE,US,NEWARK,615 CHRISTIANA MALL,19702,
6061,House of Brews #6061,US,6061,45,45,3,N,A,N,S,Y,Y,,SC,US,BLUFFTON,1460 FORDING ISLAND RD,29910,
2089,SQAle #2089,US,2089,25,25,0,N,A,N,S,Y,Y,-97.132289,TX,US,Southlake,1256 Main Street,76092,32.942898
3498,House of Brews #3498,US,3498,90,90,3,N,O,N,S,N,N,,WA,US,SILVERDALE,9551 RIDGETOP BLVD NW,98383-8500,
3831,Brewdis 3831,JP,3631,10,10,1,N,O,N,S,N,N,133.9295,33,JP,Okayama-shi,1-8-45,700-0821,34.659583
5517,House of Brews #5517,US,5517,65,65,3,N,A,N,S,Y,Y,,OH,US,AKRON,3881 MEDINA RD,44333,
8545,SQAle #8545,US,8545,20,20,0,N,A,N,S,Y,Y,-84.539437,KY,US,LEXINGTON,3401 NICHOLASVILLE ROAD SPACE #216,40503,38.002578
8530,SQAle #8530,US,8530,20,15,0,N,O,N,S,N,N,,FL,US,FORT MYERS,13499 US HIGHWAY 41 SE SPACE #145,33907,
5066,House of Brews#5066,US,5066,45,45,3,N,A,N,S,Y,Y,-105.007371,CO,US,LOVELAND,1629 FALL RIVER DRIVE,80538,40.408375
4598,SQAle #4598,US,4598,30,15,0,N,A,N,S,Y,Y,-80.975345,SC,US,COLUMBIA,702 CROSS HILL ROAD,29205,33.992613
3951,Brewdis 3951,JP,3951,30,30,1,N,O,N,S,N,N,,4,JP,Sendai-shi,Mitsukoshi Sendai Jozenjidori-kan,980-8543,
1224,Brewdis #1224,US,1224,25,125,0,N,A,N,S,Y,Y,,VA,US,RICHMOND,11800 West Broad Street,23233,
9526,Store #9526,CA,9526,25,25,3,N,A,N,S,Y,Y,-79.400076,ON,CA,TORONTO,2574 Yonge Street,M4P 2J1,43.714042
8194,SQAle #8194,US,8194,20,20,0,N,A,N,S,Y,Y,-122.405331,CA,US,SAN FRANCISCO,2 Sacramento St,94111,37.773579
8243,SQAle #8243,US,8243,26,25,0,N,A,N,S,Y,Y,-80.281527,FL,US,PEMBROKE PINES,14561 SW 5TH STREET,33326,26.202757
7596,Hip Hops #7596,US,7596,30,30,0,N,A,N,S,Y,Y,-87.7500579,IL,US,Skokie,"4999 Old Orchard Center, Space B10",60077,42.0567621
9793,Brewdis #9793,US,9793,25,75,0,N,A,N,S,Y,Y,,CT,US,DANBURY,7 BACKUS AVE,6810,
6223,House of Brews #6223,US,6223,65,65,3,N,A,N,S,Y,Y,,RI,US,PROVIDENCE,144 PROVIDENCE PL,02903-1740,
9815,Store #9815,CA,9815,25,25,0,N,A,N,S,Y,Y,-114.06131,AB,CA,CALGARY,100 Anderson Road South East,T2J 3V1,50.949598
3677,Brewdis 3677,JP,3677,88,88,1,N,A,N,S,Y,Y,136.987139,23,JP,Nagoya-shi,14-25,464-0802,35.157917
8404,Brewdis #8404,US,8404,25,125,0,N,A,N,S,Y,Y,,UT,US,MURRAY,6191 SO STATE ST,84107,
5778,House of Brews#5778,US,5778,65,65,3,N,A,N,S,Y,Y,-86.187448,IN,US,MISHAWAKA,4510 GRAPE RD,46545,41.699914
4272,House of Brews#4272,US,4272,65,30,0,N,A,N,S,Y,Y,-79.268553,NC,US,MEBANE,4000 ARROWHEAD BLVD,27302,36.073523
8217,SQAle #8217,US,8217,10,15,0,N,O,N,S,N,N,,GA,US,ALPHARETTA,1052 N POINT CIR,30022,
6250,SQAle Brewery #6250,US,6250,15,15,0,N,O,N,S,N,N,-115.38949,NV,US,PRIMM,32100 Las Vegas Boulevard,89019,35.610915
3994,House of Brews#3994,US,3994,65,30,0,N,A,N,S,Y,Y,-80.76314,NC,US,CHARLOTTE,8150 IKEA BLVD,28262,35.296753
9831,Store #9831,CA,9831,25,25,0,N,A,N,S,Y,Y,-79.864652,ON,CA,HAMILTON,999 Upper Wentworth Street,L9A 4X5,43.216621
8117,SQAle #8117,US,8117,20,20,0,N,A,N,S,Y,Y,,NJ,US,Cherry Hill,525 Cherry Hill Mall,8002,
3314,House of Brews #3314,US,3314,65,65,3,N,A,N,S,Y,Y,,CT,US,SOUTH WINDSOR,801 EVERGREEN WAY,6074,
1001,Brewdis #1001,US,1001,40,200,0,N,A,N,S,Y,Y,-77.229496,VA,US,McLean,7906 Tysons Corner Center,22102,38.953033
6580,House of Brews #6580,US,6580,0,30,0,N,O,N,S,N,N,,MI,US,BENTON HARBOR,1040 Fairplain Drive,49022,
2956,SQAle Brewery #2956,US,2956,15,15,0,N,A,N,S,Y,Y,-101.94449,TX,US,LUBBOCK,2910 W Loop 289,79407,33.566187
8298,SQAle #8298,US,8298,25,25,0,N,A,N,S,Y,Y,-117.174366,CA,US,San Diego,149 Horton Plaza,92101,32.7211
7156,Brewdis #7156,US,7156,60,60,0,N,O,N,S,N,N,-77.556501,VA,US,Richmond,9200 STONY POINT PKWY,23235,37.494147
4030,BR 4030,JP,4030,20,20,0,N,O,N,S,Y,Y,,29,JP,Nara-shi,Kintetsu hyakkaten Nara 1F,631-8511,
8010,SQAle #8010,US,8010,15,15,0,N,O,N,S,N,N,,NC,US,CHARLOTTE,6801 Northlake Mall Drive,28216,
